x-axis,1,2,3,4
-11.10000E-03,+729.24995E-03,+15.25000000E+00,-10.87500000E+00,+5.50000000E+00
-11.05000E-03,+354.24995E-03,+15.25000000E+00,-10.56250000E+00,+5.50000000E+00
-11.00000E-03,+385.49995E-03,+2.12500000E+00,-4.93750000E+00,+500.00000E-03
-10.95000E-03,+510.49995E-03,-3.50000000E+00,-2.43750000E+00,-2.00000000E+00
-10.90000E-03,+604.24995E-03,-3.18750000E+00,-2.75000000E+00,-1.37500000E+00
-10.85000E-03,+572.99995E-03,+15.25000000E+00,-10.56250000E+00,+4.87500000E+00
-10.80000E-03,+322.99995E-03,+15.56250000E+00,-10.87500000E+00,+3.62500000E+00
-10.75000E-03,+416.74995E-03,+2.75000000E+00,-5.56250000E+00,+500.00000E-03
-10.70000E-03,+510.49995E-03,-3.18750000E+00,-2.75000000E+00,-2.00000000E+00
-10.65000E-03,+635.49995E-03,-3.18750000E+00,-2.43750000E+00,-2.00000000E+00
-10.60000E-03,+447.99995E-03,+15.25000000E+00,-10.87500000E+00,+3.62500000E+00
-10.55000E-03,+291.74995E-03,+3.37500000E+00,-5.25000000E+00,-125.00000E-03
-10.50000E-03,+416.74995E-03,+1.50000000E+00,-4.93750000E+00,-1.37500000E+00
-10.45000E-03,+510.49995E-03,-3.18750000E+00,-2.75000000E+00,-2.62500000E+00
-10.40000E-03,+635.49995E-03,-3.18750000E+00,-2.43750000E+00,-3.87500000E+00
-10.35000E-03,+322.99995E-03,+14.93750000E+00,-10.87500000E+00,+3.62500000E+00
-10.30000E-03,+322.99995E-03,+3.68750000E+00,-5.87500000E+00,-750.00000E-03
-10.25000E-03,+447.99995E-03,+3.37500000E+00,-5.87500000E+00,-125.00000E-03
-10.20000E-03,+510.49995E-03,-3.50000000E+00,-2.43750000E+00,-2.62500000E+00
-10.15000E-03,+572.99995E-03,+15.25000000E+00,-10.25000000E+00,+3.00000000E+00
-10.10000E-03,+291.74995E-03,+15.25000000E+00,-10.25000000E+00,+2.37500000E+00
-10.05000E-03,+385.49995E-03,+3.68750000E+00,-5.25000000E+00,-1.37500000E+00
-10.00000E-03,+447.99995E-03,-3.50000000E+00,-2.75000000E+00,-3.87500000E+00
-9.95000E-03,+572.99995E-03,-3.18750000E+00,-2.43750000E+00,-3.87500000E+00
-9.90000E-03,+447.99995E-03,+15.87500000E+00,-10.56250000E+00,+2.37500000E+00
-9.85000E-03,+260.49995E-03,+14.62500000E+00,-11.50000000E+00,+6.12500000E+00
-9.80000E-03,+385.49995E-03,+3.37500000E+00,-4.93750000E+00,-1.37500000E+00
-9.75000E-03,+479.24995E-03,-2.87500000E+00,-2.43750000E+00,-2.62500000E+00
-9.70000E-03,+572.99995E-03,-3.18750000E+00,-2.75000000E+00,-3.87500000E+00
-9.65000E-03,+416.74995E-03,+15.56250000E+00,-10.56250000E+00,+1.12500000E+00
-9.60000E-03,+322.99995E-03,+4.00000000E+00,-5.25000000E+00,-1.37500000E+00
-9.55000E-03,+416.74995E-03,+3.68750000E+00,-5.56250000E+00,-750.00000E-03
-9.50000E-03,+541.74995E-03,-3.18750000E+00,-2.75000000E+00,-3.25000000E+00
-9.45000E-03,+635.49995E-03,-3.50000000E+00,-2.43750000E+00,-3.25000000E+00
-9.40000E-03,+291.74995E-03,+15.56250000E+00,-10.25000000E+00,+1.12500000E+00
-9.35000E-03,+354.24995E-03,+3.37500000E+00,-4.93750000E+00,-2.00000000E+00
-9.30000E-03,+447.99995E-03,-2.25000000E+00,-2.43750000E+00,-4.50000000E+00
-9.25000E-03,+572.99995E-03,-3.18750000E+00,-2.75000000E+00,-3.25000000E+00
-9.20000E-03,+541.74995E-03,+15.87500000E+00,-10.25000000E+00,+500.00000E-03
-9.15000E-03,+291.74995E-03,+15.56250000E+00,-10.25000000E+00,+1.12500000E+00
-9.10000E-03,+385.49995E-03,+2.43750000E+00,-4.00000000E+00,-4.50000000E+00
-9.05000E-03,+385.49995E-03,+2.12500000E+00,-4.62500000E+00,-4.50000000E+00
-9.00000E-03,+729.24995E-03,-3.18750000E+00,-3.06250000E+00,-2.00000000E+00
-8.95000E-03,+666.74995E-03,+17.75000000E+00,-8.37500000E+00,-8.25000000E+00
-8.90000E-03,+479.24995E-03,+1.81250000E+00,-4.31250000E+00,-3.87500000E+00
-8.85000E-03,+666.74995E-03,-2.56250000E+00,-2.75000000E+00,-2.00000000E+00
-8.80000E-03,+854.24995E-03,-2.87500000E+00,-3.06250000E+00,-2.62500000E+00
-8.75000E-03,+1.04174995E+00,-2.87500000E+00,-2.75000000E+00,-2.00000000E+00
-8.70000E-03,+635.49995E-03,+18.06250000E+00,-8.68750000E+00,-8.25000000E+00
-8.65000E-03,+541.74995E-03,+1.50000000E+00,-4.00000000E+00,-3.25000000E+00
-8.60000E-03,+729.24995E-03,-2.56250000E+00,-2.75000000E+00,-2.62500000E+00
-8.55000E-03,+885.49995E-03,-2.56250000E+00,-2.75000000E+00,-2.62500000E+00
-8.50000E-03,+1.01049995E+00,+18.68750000E+00,-8.37500000E+00,-7.62500000E+00
-8.45000E-03,+510.49995E-03,+18.37500000E+00,-8.06250000E+00,-8.25000000E+00
-8.40000E-03,+541.74995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-8.35000E-03,+729.24995E-03,-2.25000000E+00,-2.75000000E+00,-2.62500000E+00
-8.30000E-03,+947.99995E-03,-2.56250000E+00,-2.75000000E+00,-2.62500000E+00
-8.25000E-03,+822.99995E-03,+18.06250000E+00,-8.37500000E+00,-7.62500000E+00
-8.20000E-03,+479.24995E-03,+18.68750000E+00,-8.06250000E+00,-8.25000000E+00
-8.15000E-03,+604.24995E-03,-2.56250000E+00,-2.75000000E+00,-2.00000000E+00
-8.10000E-03,+822.99995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-8.05000E-03,+947.99995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-8.00000E-03,+635.49995E-03,+18.37500000E+00,-8.37500000E+00,-7.00000000E+00
-7.95000E-03,+479.24995E-03,+1.81250000E+00,-3.68750000E+00,-2.62500000E+00
-7.90000E-03,+635.49995E-03,-2.56250000E+00,-2.43750000E+00,-2.00000000E+00
-7.85000E-03,+791.74995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-7.80000E-03,+885.49995E-03,-2.87500000E+00,-2.12500000E+00,-2.00000000E+00
-7.75000E-03,+447.99995E-03,+17.12500000E+00,-1.18750000E+00,-8.87500000E+00
-7.70000E-03,+416.74995E-03,+3.37500000E+00,-3.68750000E+00,-3.25000000E+00
-7.65000E-03,+572.99995E-03,-2.25000000E+00,-2.43750000E+00,-1.37500000E+00
-7.60000E-03,+697.99995E-03,-2.25000000E+00,-2.12500000E+00,-1.37500000E+00
-7.55000E-03,+697.99995E-03,+16.81250000E+00,-250.00000E-03,-9.50000000E+00
-7.50000E-03,+385.49995E-03,+16.18750000E+00,+1.00000000E+00,-9.50000000E+00
-7.45000E-03,+479.24995E-03,+3.37500000E+00,-3.68750000E+00,-3.87500000E+00
-7.40000E-03,+572.99995E-03,-2.56250000E+00,-2.43750000E+00,-2.00000000E+00
-7.35000E-03,+635.49995E-03,-2.56250000E+00,-2.75000000E+00,-2.62500000E+00
-7.30000E-03,+479.24995E-03,+16.50000000E+00,+687.50000E-03,-10.12500000E+00
-7.25000E-03,+322.99995E-03,+16.18750000E+00,+1.31250000E+00,-10.12500000E+00
-7.20000E-03,+416.74995E-03,+2.75000000E+00,-3.68750000E+00,-4.50000000E+00
-7.15000E-03,+510.49995E-03,-2.87500000E+00,-2.43750000E+00,-2.00000000E+00
-7.10000E-03,+635.49995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-7.05000E-03,+416.74995E-03,+16.18750000E+00,+1.00000000E+00,-9.50000000E+00
-7.00000E-03,+354.24995E-03,+4.31250000E+00,-1.50000000E+00,-5.12500000E+00
-6.95000E-03,+385.49995E-03,+2.75000000E+00,-3.68750000E+00,-3.25000000E+00
-6.90000E-03,+541.74995E-03,-2.56250000E+00,-2.75000000E+00,-2.00000000E+00
-6.85000E-03,+635.49995E-03,-4.12500000E+00,+2.87500000E+00,-3.25000000E+00
-6.80000E-03,+322.99995E-03,+15.87500000E+00,+1.93750000E+00,-10.12500000E+00
-6.75000E-03,+354.24995E-03,+4.00000000E+00,-1.18750000E+00,-4.50000000E+00
-6.70000E-03,+479.24995E-03,-1.93750000E+00,-2.75000000E+00,-2.00000000E+00
-6.65000E-03,+572.99995E-03,-2.56250000E+00,-2.75000000E+00,-1.37500000E+00
-6.60000E-03,+541.74995E-03,+15.56250000E+00,+2.56250000E+00,-10.75000000E+00
-6.55000E-03,+291.74995E-03,+15.56250000E+00,+4.12500000E+00,-10.75000000E+00
-6.50000E-03,+385.49995E-03,+3.68750000E+00,-875.00000E-03,-4.50000000E+00
-6.45000E-03,+510.49995E-03,-2.56250000E+00,-2.43750000E+00,-2.62500000E+00
-6.40000E-03,+572.99995E-03,-3.18750000E+00,-2.43750000E+00,-2.62500000E+00
-6.35000E-03,+447.99995E-03,+15.56250000E+00,+3.18750000E+00,-10.75000000E+00
-6.30000E-03,+291.74995E-03,+4.31250000E+00,-250.00000E-03,-5.75000000E+00
-6.25000E-03,+416.74995E-03,+3.06250000E+00,-562.50000E-03,-5.12500000E+00
-6.20000E-03,+510.49995E-03,-2.87500000E+00,-2.43750000E+00,-2.00000000E+00
-6.15000E-03,+604.24995E-03,-3.18750000E+00,-2.75000000E+00,-2.00000000E+00
-6.10000E-03,+322.99995E-03,+15.25000000E+00,+3.81250000E+00,-10.75000000E+00
-6.05000E-03,+322.99995E-03,+4.00000000E+00,-250.00000E-03,-5.75000000E+00
-6.00000E-03,+447.99995E-03,+3.06250000E+00,+2.56250000E+00,-6.37500000E+00
-5.95000E-03,+541.74995E-03,-3.18750000E+00,-2.12500000E+00,-2.62500000E+00
-5.90000E-03,+604.24995E-03,+15.25000000E+00,+4.12500000E+00,-11.37500000E+00
-5.85000E-03,+291.74995E-03,+15.25000000E+00,+4.12500000E+00,-10.75000000E+00
-5.80000E-03,+416.74995E-03,+3.06250000E+00,+62.50000E-03,-5.12500000E+00
-5.75000E-03,+510.49995E-03,-3.18750000E+00,-1.81250000E+00,-3.25000000E+00
-5.70000E-03,+635.49995E-03,-3.18750000E+00,-1.81250000E+00,-2.62500000E+00
-5.65000E-03,+510.49995E-03,+14.93750000E+00,+4.75000000E+00,-11.37500000E+00
-5.60000E-03,+291.74995E-03,+14.93750000E+00,+5.37500000E+00,-11.37500000E+00
-5.55000E-03,+416.74995E-03,+2.75000000E+00,+687.50000E-03,-5.75000000E+00
-5.50000E-03,+541.74995E-03,-3.18750000E+00,-1.81250000E+00,-2.62500000E+00
-5.45000E-03,+447.99995E-03,-3.18750000E+00,-1.50000000E+00,-3.25000000E+00
-5.40000E-03,+354.24995E-03,+9.00000000E+00,+14.43750000E+00,-12.62500000E+00
-5.35000E-03,+385.49995E-03,+1.50000000E+00,-3.68750000E+00,-3.25000000E+00
-5.30000E-03,+604.24995E-03,+1.18750000E+00,-4.31250000E+00,-2.62500000E+00
-5.25000E-03,+791.74995E-03,+875.00000E-03,-4.00000000E+00,-3.87500000E+00
-5.20000E-03,+1.01049995E+00,-2.87500000E+00,-3.37500000E+00,-3.25000000E+00
-5.15000E-03,+541.74995E-03,+8.68750000E+00,+14.12500000E+00,-12.00000000E+00
-5.10000E-03,+541.74995E-03,+562.50000E-03,-4.00000000E+00,-3.87500000E+00
-5.05000E-03,+729.24995E-03,+250.00000E-03,-4.00000000E+00,-3.25000000E+00
-5.00000E-03,+854.24995E-03,+562.50000E-03,-3.68750000E+00,-3.87500000E+00
-4.95000E-03,+822.99995E-03,+8.06250000E+00,+14.43750000E+00,-12.00000000E+00
-4.90000E-03,+416.74995E-03,+7.75000000E+00,+14.75000000E+00,-12.62500000E+00
-4.85000E-03,+510.49995E-03,-62.50000E-03,-4.00000000E+00,-3.87500000E+00
-4.80000E-03,+666.74995E-03,-375.00000E-03,-3.68750000E+00,-4.50000000E+00
-4.75000E-03,+729.24995E-03,-62.50000E-03,-4.00000000E+00,-3.87500000E+00
-4.70000E-03,+572.99995E-03,+7.43750000E+00,+14.75000000E+00,-12.00000000E+00
-4.65000E-03,+385.49995E-03,-375.00000E-03,+16.00000000E+00,-8.87500000E+00
-4.60000E-03,+510.49995E-03,-375.00000E-03,-3.68750000E+00,-2.62500000E+00
-4.55000E-03,+666.74995E-03,-375.00000E-03,-3.37500000E+00,-2.62500000E+00
-4.50000E-03,+760.49995E-03,-375.00000E-03,-4.00000000E+00,-3.87500000E+00
-4.45000E-03,+447.99995E-03,+6.81250000E+00,+14.43750000E+00,-11.37500000E+00
-4.40000E-03,+416.74995E-03,+1.18750000E+00,+1.31250000E+00,-5.75000000E+00
-4.35000E-03,+510.49995E-03,-687.50000E-03,-3.68750000E+00,-3.87500000E+00
-4.30000E-03,+666.74995E-03,-1.00000000E+00,-3.37500000E+00,-2.62500000E+00
-4.25000E-03,+729.24995E-03,+5.87500000E+00,+14.75000000E+00,-11.37500000E+00
-4.20000E-03,+385.49995E-03,+5.87500000E+00,+15.06250000E+00,-12.00000000E+00
-4.15000E-03,+416.74995E-03,+562.50000E-03,+1.62500000E+00,-5.75000000E+00
-4.10000E-03,+541.74995E-03,-1.31250000E+00,-3.68750000E+00,-2.62500000E+00
-4.05000E-03,+666.74995E-03,-1.31250000E+00,-3.68750000E+00,-2.62500000E+00
-4.00000E-03,+572.99995E-03,+5.25000000E+00,+14.75000000E+00,-11.37500000E+00
-3.95000E-03,+322.99995E-03,+4.31250000E+00,+15.68750000E+00,-10.75000000E+00
-3.90000E-03,+416.74995E-03,+562.50000E-03,+2.25000000E+00,-5.12500000E+00
-3.85000E-03,+604.24995E-03,-1.93750000E+00,-3.06250000E+00,-2.62500000E+00
-3.80000E-03,+635.49995E-03,-2.25000000E+00,-3.37500000E+00,-2.62500000E+00
-3.75000E-03,+447.99995E-03,+4.31250000E+00,+15.06250000E+00,-10.75000000E+00
-3.70000E-03,+322.99995E-03,+250.00000E-03,+3.50000000E+00,-5.75000000E+00
-3.65000E-03,+416.74995E-03,-1.00000000E+00,+1.00000000E+00,-4.50000000E+00
-3.60000E-03,+541.74995E-03,-2.25000000E+00,-3.06250000E+00,-2.62500000E+00
-3.55000E-03,+604.24995E-03,-2.87500000E+00,-3.37500000E+00,-2.00000000E+00
-3.50000E-03,+322.99995E-03,+4.00000000E+00,+15.37500000E+00,-10.75000000E+00
-3.45000E-03,+322.99995E-03,-62.50000E-03,+3.50000000E+00,-5.12500000E+00
-3.40000E-03,+479.24995E-03,-2.56250000E+00,+2.25000000E+00,-4.50000000E+00
-3.35000E-03,+572.99995E-03,-1.93750000E+00,-3.06250000E+00,-2.62500000E+00
-3.30000E-03,+604.24995E-03,+3.37500000E+00,+15.37500000E+00,-10.75000000E+00
-3.25000E-03,+291.74995E-03,+3.68750000E+00,+15.37500000E+00,-10.75000000E+00
-3.20000E-03,+385.49995E-03,-375.00000E-03,+3.81250000E+00,-5.75000000E+00
-3.15000E-03,+479.24995E-03,-2.25000000E+00,-2.75000000E+00,-2.62500000E+00
-3.10000E-03,+572.99995E-03,-2.87500000E+00,-3.06250000E+00,-2.62500000E+00
-3.05000E-03,+447.99995E-03,+2.43750000E+00,+15.68750000E+00,-10.75000000E+00
-3.00000E-03,+291.74995E-03,+7.12500000E+00,+14.75000000E+00,-12.00000000E+00
-2.95000E-03,+385.49995E-03,-687.50000E-03,+3.50000000E+00,-5.12500000E+00
-2.90000E-03,+479.24995E-03,-2.56250000E+00,-2.75000000E+00,-2.62500000E+00
-2.85000E-03,+604.24995E-03,-3.18750000E+00,-3.06250000E+00,-2.62500000E+00
-2.80000E-03,+416.74995E-03,+2.12500000E+00,+16.00000000E+00,-11.37500000E+00
-2.75000E-03,+322.99995E-03,-1.00000000E+00,+4.12500000E+00,-5.12500000E+00
-2.70000E-03,+354.24995E-03,-1.62500000E+00,+2.56250000E+00,-4.50000000E+00
-2.65000E-03,+510.49995E-03,-2.87500000E+00,-2.75000000E+00,-2.00000000E+00
-2.60000E-03,+635.49995E-03,-2.25000000E+00,-3.06250000E+00,-2.62500000E+00
-2.55000E-03,+322.99995E-03,+1.81250000E+00,+16.00000000E+00,-10.12500000E+00
-2.50000E-03,+354.24995E-03,-1.31250000E+00,+4.12500000E+00,-5.12500000E+00
-2.45000E-03,+447.99995E-03,-3.18750000E+00,-875.00000E-03,-2.62500000E+00
-2.40000E-03,+604.24995E-03,-2.56250000E+00,-3.06250000E+00,-2.62500000E+00
-2.35000E-03,+541.74995E-03,+1.18750000E+00,+16.00000000E+00,-10.75000000E+00
-2.30000E-03,+291.74995E-03,+2.12500000E+00,+16.31250000E+00,-10.12500000E+00
-2.25000E-03,+385.49995E-03,-2.25000000E+00,+3.18750000E+00,-3.87500000E+00
-2.20000E-03,+479.24995E-03,-2.56250000E+00,-3.06250000E+00,-2.62500000E+00
-2.15000E-03,+635.49995E-03,-2.56250000E+00,-2.75000000E+00,-2.00000000E+00
-2.10000E-03,+447.99995E-03,+562.50000E-03,+16.31250000E+00,-10.12500000E+00
-2.05000E-03,+197.99995E-03,-3.50000000E+00,+3.50000000E+00,-5.12500000E+00
-2.00000E-03,+572.99995E-03,-1.62500000E+00,-2.75000000E+00,-3.25000000E+00
-1.95000E-03,+822.99995E-03,-1.93750000E+00,-2.43750000E+00,-2.62500000E+00
-1.90000E-03,+1.01049995E+00,-1.93750000E+00,-2.75000000E+00,-3.25000000E+00
-1.85000E-03,+541.74995E-03,-7.25000000E+00,+18.81250000E+00,-8.25000000E+00
-1.80000E-03,+541.74995E-03,-1.62500000E+00,-1.81250000E+00,-2.62500000E+00
-1.75000E-03,+729.24995E-03,-1.31250000E+00,-2.43750000E+00,-2.62500000E+00
-1.70000E-03,+854.24995E-03,-1.31250000E+00,-2.12500000E+00,-3.25000000E+00
-1.65000E-03,+979.24995E-03,-6.93750000E+00,+18.81250000E+00,-8.87500000E+00
-1.60000E-03,+447.99995E-03,-6.93750000E+00,+19.43750000E+00,-8.25000000E+00
-1.55000E-03,+604.24995E-03,-1.62500000E+00,-1.81250000E+00,-2.62500000E+00
-1.50000E-03,+760.49995E-03,-1.62500000E+00,-2.12500000E+00,-2.62500000E+00
-1.45000E-03,+947.99995E-03,-1.31250000E+00,-2.12500000E+00,-2.62500000E+00
-1.40000E-03,+791.74995E-03,-6.62500000E+00,+18.81250000E+00,-8.25000000E+00
-1.35000E-03,+479.24995E-03,-6.62500000E+00,+19.12500000E+00,-7.62500000E+00
-1.30000E-03,+635.49995E-03,-1.00000000E+00,-1.81250000E+00,-2.62500000E+00
-1.25000E-03,+822.99995E-03,-1.00000000E+00,-1.81250000E+00,-2.62500000E+00
-1.20000E-03,+979.24995E-03,-1.00000000E+00,-1.81250000E+00,-2.00000000E+00
-1.15000E-03,+635.49995E-03,-6.93750000E+00,+19.12500000E+00,-7.62500000E+00
-1.10000E-03,+479.24995E-03,-2.25000000E+00,+2.25000000E+00,-3.25000000E+00
-1.05000E-03,+697.99995E-03,-687.50000E-03,-1.50000000E+00,-2.00000000E+00
-1.00000E-03,+854.24995E-03,-687.50000E-03,-1.81250000E+00,-2.62500000E+00
-950.00E-06,+979.24995E-03,-1.00000000E+00,-2.12500000E+00,-2.62500000E+00
-900.00E-06,+510.49995E-03,-7.56250000E+00,+18.50000000E+00,-4.50000000E+00
-850.00E-06,+479.24995E-03,-2.25000000E+00,+3.18750000E+00,-3.87500000E+00
-800.00E-06,+635.49995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-750.00E-06,+760.49995E-03,-1.00000000E+00,-1.81250000E+00,-1.37500000E+00
-700.00E-06,+729.24995E-03,-8.50000000E+00,+17.56250000E+00,-750.00000E-03
-650.00E-06,+385.49995E-03,-8.18750000E+00,+17.56250000E+00,-1.37500000E+00
-600.00E-06,+479.24995E-03,-2.25000000E+00,+4.12500000E+00,-3.25000000E+00
-550.00E-06,+572.99995E-03,-1.00000000E+00,-1.50000000E+00,-2.00000000E+00
-500.00E-06,+697.99995E-03,-1.00000000E+00,-1.50000000E+00,-2.00000000E+00
-450.00E-06,+510.49995E-03,-8.18750000E+00,+17.87500000E+00,+1.12500000E+00
-400.00E-06,+322.99995E-03,-8.18750000E+00,+17.56250000E+00,+500.00000E-03
-350.00E-06,+447.99995E-03,-1.93750000E+00,+3.81250000E+00,-3.25000000E+00
-300.00E-06,+572.99995E-03,-1.00000000E+00,-1.50000000E+00,-2.00000000E+00
-250.00E-06,+635.49995E-03,-687.50000E-03,-1.81250000E+00,-1.37500000E+00
-200.00E-06,+385.49995E-03,-8.50000000E+00,+17.56250000E+00,+1.75000000E+00
-150.00E-06,+385.49995E-03,-3.50000000E+00,+5.68750000E+00,-1.37500000E+00
-100.00E-06,+447.99995E-03,-1.93750000E+00,+2.56250000E+00,-3.25000000E+00
-50.00E-06,+572.99995E-03,-1.00000000E+00,-1.81250000E+00,-1.37500000E+00
+0.0E+00,+666.74995E-03,-2.25000000E+00,-3.06250000E+00,+7.37500000E+00
+50.00E-06,+322.99995E-03,-9.12500000E+00,+17.56250000E+00,+1.75000000E+00
+100.00E-06,+354.24995E-03,-3.81250000E+00,+5.06250000E+00,-125.00000E-03
+150.00E-06,+479.24995E-03,-1.31250000E+00,-1.50000000E+00,-2.00000000E+00
+200.00E-06,+572.99995E-03,-1.31250000E+00,-1.81250000E+00,-1.37500000E+00
+250.00E-06,+510.49995E-03,-8.81250000E+00,+16.93750000E+00,+4.25000000E+00
+300.00E-06,+260.49995E-03,-9.43750000E+00,+16.93750000E+00,+4.25000000E+00
+350.00E-06,+354.24995E-03,-3.81250000E+00,+4.75000000E+00,-750.00000E-03
+400.00E-06,+510.49995E-03,-1.00000000E+00,-1.50000000E+00,-2.00000000E+00
+450.00E-06,+572.99995E-03,-1.00000000E+00,-1.81250000E+00,-2.62500000E+00
+500.00E-06,+385.49995E-03,-8.81250000E+00,+16.62500000E+00,+3.62500000E+00
+550.00E-06,+322.99995E-03,-4.12500000E+00,+5.37500000E+00,+500.00000E-03
+600.00E-06,+385.49995E-03,-4.12500000E+00,+4.75000000E+00,-125.00000E-03
+650.00E-06,+510.49995E-03,-1.31250000E+00,-1.81250000E+00,-1.37500000E+00
+700.00E-06,+604.24995E-03,-1.00000000E+00,-1.81250000E+00,-1.37500000E+00
+750.00E-06,+354.24995E-03,-9.75000000E+00,+16.62500000E+00,+4.25000000E+00
+800.00E-06,+322.99995E-03,-4.43750000E+00,+5.06250000E+00,+500.00000E-03
+850.00E-06,+416.74995E-03,-5.06250000E+00,+4.43750000E+00,+2.37500000E+00
+900.00E-06,+572.99995E-03,-1.00000000E+00,-2.12500000E+00,-1.37500000E+00
+950.00E-06,+572.99995E-03,-9.43750000E+00,+16.31250000E+00,+3.62500000E+00
+1.00000E-03,+291.74995E-03,-9.43750000E+00,+16.62500000E+00,+4.87500000E+00
+1.05000E-03,+354.24995E-03,-4.43750000E+00,+4.43750000E+00,+500.00000E-03
+1.10000E-03,+479.24995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
+1.15000E-03,+572.99995E-03,-1.31250000E+00,-2.12500000E+00,-1.37500000E+00
+1.20000E-03,+447.99995E-03,-9.43750000E+00,+16.62500000E+00,+4.25000000E+00
+1.25000E-03,+322.99995E-03,-10.37500000E+00,+16.00000000E+00,+7.37500000E+00
+1.30000E-03,+416.74995E-03,-4.43750000E+00,+3.81250000E+00,+1.12500000E+00
+1.35000E-03,+541.74995E-03,-1.62500000E+00,-2.43750000E+00,-1.37500000E+00
+1.40000E-03,+791.74995E-03,-2.87500000E+00,+3.81250000E+00,-4.50000000E+00
+1.45000E-03,+572.99995E-03,-10.68750000E+00,+10.68750000E+00,+14.87500000E+00
+1.50000E-03,+479.24995E-03,-2.56250000E+00,+2.56250000E+00,-3.87500000E+00
+1.55000E-03,+729.24995E-03,-2.56250000E+00,+2.56250000E+00,-3.25000000E+00
+1.60000E-03,+979.24995E-03,-2.56250000E+00,+2.56250000E+00,-3.87500000E+00
+1.65000E-03,+1.19799995E+00,-1.62500000E+00,-2.12500000E+00,-3.25000000E+00
+1.70000E-03,+697.99995E-03,-10.68750000E+00,+10.06250000E+00,+14.87500000E+00
+1.75000E-03,+697.99995E-03,-2.56250000E+00,+1.93750000E+00,-3.25000000E+00
+1.80000E-03,+916.74995E-03,-2.25000000E+00,+2.25000000E+00,-2.62500000E+00
+1.85000E-03,+1.10424995E+00,-2.25000000E+00,+1.62500000E+00,-3.87500000E+00
+1.90000E-03,+1.13549995E+00,-10.68750000E+00,+9.75000000E+00,+14.87500000E+00
+1.95000E-03,+635.49995E-03,-10.68750000E+00,+10.68750000E+00,+14.87500000E+00
+2.00000E-03,+697.99995E-03,-2.25000000E+00,+1.31250000E+00,-3.87500000E+00
+2.05000E-03,+885.49995E-03,-2.25000000E+00,+1.31250000E+00,-3.25000000E+00
+2.10000E-03,+979.24995E-03,-2.56250000E+00,+1.62500000E+00,-4.50000000E+00
+2.15000E-03,+729.24995E-03,-10.06250000E+00,+8.81250000E+00,+14.25000000E+00
+2.20000E-03,+447.99995E-03,-1.93750000E+00,+1.00000000E+00,-3.25000000E+00
+2.25000E-03,+541.74995E-03,-2.25000000E+00,+1.00000000E+00,-3.25000000E+00
+2.30000E-03,+697.99995E-03,-2.25000000E+00,+687.50000E-03,-2.62500000E+00
+2.35000E-03,+760.49995E-03,-2.56250000E+00,+1.93750000E+00,-3.87500000E+00
+2.40000E-03,+447.99995E-03,-10.06250000E+00,+8.18750000E+00,+16.12500000E+00
+2.45000E-03,+416.74995E-03,-4.12500000E+00,+2.56250000E+00,+2.37500000E+00
+2.50000E-03,+541.74995E-03,-1.93750000E+00,+375.00000E-03,-3.25000000E+00
+2.55000E-03,+697.99995E-03,-1.93750000E+00,+375.00000E-03,-3.25000000E+00
+2.60000E-03,+760.49995E-03,-10.37500000E+00,+7.25000000E+00,+16.12500000E+00
+2.65000E-03,+385.49995E-03,-10.06250000E+00,+7.25000000E+00,+15.50000000E+00
+2.70000E-03,+416.74995E-03,-4.43750000E+00,+1.62500000E+00,+2.37500000E+00
+2.75000E-03,+572.99995E-03,-1.93750000E+00,+62.50000E-03,-2.62500000E+00
+2.80000E-03,+635.49995E-03,-1.93750000E+00,-250.00000E-03,-3.25000000E+00
+2.85000E-03,+572.99995E-03,-10.37500000E+00,+6.62500000E+00,+16.12500000E+00
+2.90000E-03,+322.99995E-03,-9.43750000E+00,+4.43750000E+00,+17.37500000E+00
+2.95000E-03,+416.74995E-03,-3.50000000E+00,+687.50000E-03,+500.00000E-03
+3.00000E-03,+572.99995E-03,-1.93750000E+00,-562.50000E-03,-2.62500000E+00
+3.05000E-03,+666.74995E-03,-1.62500000E+00,-1.18750000E+00,-3.25000000E+00
+3.10000E-03,+447.99995E-03,-10.06250000E+00,+6.00000000E+00,+15.50000000E+00
+3.15000E-03,+354.24995E-03,-4.43750000E+00,+1.31250000E+00,+3.62500000E+00
+3.20000E-03,+447.99995E-03,-5.06250000E+00,+3.50000000E+00,+3.00000000E+00
+3.25000E-03,+572.99995E-03,-1.93750000E+00,-875.00000E-03,-2.62500000E+00
+3.30000E-03,+666.74995E-03,-1.31250000E+00,-2.12500000E+00,-2.62500000E+00
+3.35000E-03,+354.24995E-03,-9.75000000E+00,+5.06250000E+00,+15.50000000E+00
+3.40000E-03,+354.24995E-03,-4.12500000E+00,+1.00000000E+00,+3.00000000E+00
+3.45000E-03,+479.24995E-03,-1.93750000E+00,-1.50000000E+00,-2.00000000E+00
+3.50000E-03,+572.99995E-03,-1.62500000E+00,-1.18750000E+00,-3.87500000E+00
